index,english,garo,category,notes,verification_tag,flags
492,road / path,Rama,,,none,DUPLICATE_KEY
493,car,Gari,,,none,DUPLICATE_KEY
494,bicycle,Rengrengsil,,,none,DUPLICATE_KEY
495,motorcycle,Motor·cycle,,,none,DUPLICATE_KEY
496,train,Rail·gari,,,none,DUPLICATE_KEY
497,airplane,Sildo·reng,,,none,DUPLICATE_KEY
498,distance,Chel·a,,,none,DUPLICATE_KEY
499,journey,Songre,,,none,DUPLICATE_KEY
500,ticket,Tikit,,,none,DUPLICATE_KEY
501,bag / luggage,Bostu,,,none,DUPLICATE_KEY
502,to arrive,Sokbaa,,,none,DUPLICATE_KEY
503,to leave,Re·ongkata,,,none,DUPLICATE_KEY
504,to wait,Damo / Sengbo,,,none,DUPLICATE_KEY
505,station / stop,Nengtakani Biap,,,none,DUPLICATE_KEY
506,man,Me·asa,,,none,DUPLICATE_KEY
507,woman,Me·chik,,,none,DUPLICATE_KEY
508,boy,Pante,,,none,DUPLICATE_KEY
509,girl,Me·tra,,,none,DUPLICATE_KEY
510,child,Bi·sa,,,none,DUPLICATE_KEY
511,old man,Budepa,,,none,DUPLICATE_KEY
512,old woman,Buchuma,,,none,DUPLICATE_KEY
513,youth,Me·tra·pante,,,none,DUPLICATE_KEY
514,enemy,Bobil,,,none,DUPLICATE_KEY
515,neighbor,Noksul,,,none,DUPLICATE_KEY
516,master / owner,Nokgipa,,,none,DUPLICATE_KEY
517,servant,Nokkol,,,none,DUPLICATE_KEY
518,village chief,Nokma,,,none,DUPLICATE_KEY
519,wood,Bol,,,none,DUPLICATE_KEY
520,iron / metal,Sil,,,none,DUPLICATE_KEY
521,gold,Sona,,,none,DUPLICATE_KEY
522,silver,Rupa,,,none,DUPLICATE_KEY
523,cloth,Ba·ra,,,none,DUPLICATE_KEY
524,plastic,Plastic,,,none,DUPLICATE_KEY
525,glass,Glass,,,none,DUPLICATE_KEY
526,bamboo,Wa·a,,,none,DUPLICATE_KEY
527,thick,Ritchaa,,,none,DUPLICATE_KEY
528,thin,Ba·renga,,,none,DUPLICATE_KEY
529,hard,Rak·a,,,none,DUPLICATE_KEY
530,who,Sawa,,,none,DUPLICATE_KEY
531,what,Maia,,,none,DUPLICATE_KEY
532,when,Basako,,,none,DUPLICATE_KEY
533,where,Bano,,,none,DUPLICATE_KEY
534,why,Maini·gimin,,,none,DUPLICATE_KEY
535,how,Maikai,,,none,DUPLICATE_KEY
536,and,Aro,,,none,DUPLICATE_KEY
537,but,Indiba,,,none,DUPLICATE_KEY
538,or,Ba,,,none,DUPLICATE_KEY
539,because,Maina,,,none,DUPLICATE_KEY
540,crab,Ang·ke,,,none,DUPLICATE_KEY
541,frog,Beng·blok,,,none,DUPLICATE_KEY
542,turtle,Ki·sing,,,none,DUPLICATE_KEY
543,prawn / shrimp,Na·tik,,,none,DUPLICATE_KEY
544,butterfly,Me·pilip,,,none,DUPLICATE_KEY
545,bee,Bija,,,none,DUPLICATE_KEY
546,ant,Chibrim,,,none,DUPLICATE_KEY
547,mosquito,Ganggu,,,none,DUPLICATE_KEY
548,fly,Bila,,,none,DUPLICATE_KEY
549,spider,Guwang,,,none,DUPLICATE_KEY
550,cockroach,Karo,,,none,DUPLICATE_KEY
551,scorpion,Mangkram,,,none,DUPLICATE_KEY
552,worm / caterpillar,Jo·ong,,,none,DUPLICATE_KEY
553,tail,Ki·me,,,none,DUPLICATE_KEY
554,horn,Grong,,,none,DUPLICATE_KEY
555,wing,Grang,,,none,DUPLICATE_KEY
556,feather,Kimil,,,none,DUPLICATE_KEY
557,beak,Ku·chot,,,none,DUPLICATE_KEY
558,nest,Do·bitip,,,none,DUPLICATE_KEY
559,hoof,Ja·skil,,,none,DUPLICATE_KEY
560,claw,Jakskil,,,none,DUPLICATE_KEY
561,to fly,Bila,,,none,DUPLICATE_KEY
562,to swim,Jroa (⚠ also: stinging sensation),,,none,DUPLICATE_KEY
563,to bark,Sing·a,,,none,DUPLICATE_KEY
564,to bite,Chika,,,none,DUPLICATE_KEY
565,to crawl,Malama,,,none,DUPLICATE_KEY
566,to growl,Randinga,,,none,DUPLICATE_KEY
567,to lay eggs,Bitchi·chi·a,,,none,DUPLICATE_KEY
568,to hunt,Sikar·ka·a,,,none,DUPLICATE_KEY
569,to catch,Rim·a,,,none,DUPLICATE_KEY
570,wild,Buringni,,,none,DUPLICATE_KEY
571,tame,Nokni,,,none,DUPLICATE_KEY
572,god,Isol,,,none,DUPLICATE_KEY
573,spirit / soul,Janggi / Gisik,,,none,DUPLICATE_KEY
574,heaven,Salgi,,,none,DUPLICATE_KEY
575,hell,Norok,,,none,DUPLICATE_KEY
576,prayer,Bi·ani,,,none,DUPLICATE_KEY
577,to pray,Bi·a,,,none,DUPLICATE_KEY
578,worship,Olakkiani,,,none,DUPLICATE_KEY
579,sin,Pap,,,none,DUPLICATE_KEY
580,blessing,Pattiani,,,none,DUPLICATE_KEY
581,sacrifice,Boli,,,none,DUPLICATE_KEY
582,holy,Rongtalgipa,,,none,DUPLICATE_KEY
583,pastor,Pamong,,,none,DUPLICATE_KEY
584,priest,Kamal,,,none,DUPLICATE_KEY
585,bible,Sastro,,,none,DUPLICATE_KEY
586,faith,Bebera·ani,,,none,DUPLICATE_KEY
587,miracle,Aiao·inmangipa·kam,,,none,DUPLICATE_KEY
588,angel,Sa·gre,,,none,DUPLICATE_KEY
589,law,Niam,,,none,DUPLICATE_KEY
590,court,Kachari,,,none,DUPLICATE_KEY
591,prison,Patok·nok,,,none,DUPLICATE_KEY
592,punishment,Sasti,,,none,DUPLICATE_KEY
593,reward,Boksis,,,none,DUPLICATE_KEY
594,country,A·song,,,none,DUPLICATE_KEY
595,freedom,Jakgitelani,,,none,DUPLICATE_KEY
596,fight,Dakgrikani,,,none,DUPLICATE_KEY
597,tax,Kajina,,,none,DUPLICATE_KEY
598,signature,Jak·soi,,,none,DUPLICATE_KEY
599,witness,Sakki,,,none,DUPLICATE_KEY
600,guilty,Dos·gnang,,,none,DUPLICATE_KEY
601,innocent,Dos·gri,,,none,DUPLICATE_KEY
602,to judge,Bichal·ka·a,,,none,DUPLICATE_KEY
603,to clean,Rongtalata,,,none,DUPLICATE_KEY
604,to sweep,Itroka,,,none,DUPLICATE_KEY
605,to wash (clothes),Su·sranga,,,none,DUPLICATE_KEY
606,to wash (hands),Jaksua,,,none,DUPLICATE_KEY
607,to wash (face),Miksua,,,none,DUPLICATE_KEY
608,to bathe,Aua,,,none,DUPLICATE_KEY
609,to mend / fix,Namatpila,,,none,DUPLICATE_KEY
610,to build,Rika,,,none,DUPLICATE_KEY
611,to dig,Cho·a,,,none,DUPLICATE_KEY
612,to plant,Ge·a,,,none,DUPLICATE_KEY
613,to cut (wood),Den·a,,,none,DUPLICATE_KEY
614,to break,Be·ata,,,none,DUPLICATE_KEY
615,to burn,So·a,,,none,DUPLICATE_KEY
616,to light (lamp),Ching·ata,,,none,DUPLICATE_KEY
617,to put out (fire),Kimita,,,none,DUPLICATE_KEY
618,to wrap,Kadepa,,,none,DUPLICATE_KEY
619,to tie,Kaa,,,none,DUPLICATE_KEY
620,to untie,Enga,,,none,DUPLICATE_KEY
621,to carry (on head),Ritchila,,,none,DUPLICATE_KEY
622,to carry (on back),Ripea,,,none,DUPLICATE_KEY
623,to carry (in hand),De·a,,,none,DUPLICATE_KEY
624,hungry,Okkria,,,none,DUPLICATE_KEY
625,thirsty,Chi·ringna·ska,,,none,DUPLICATE_KEY
626,tired,Neng·a,,,none,DUPLICATE_KEY
627,sleepy,Tusina·ska,,,none,DUPLICATE_KEY
628,sick,Sakama,,,none,DUPLICATE_KEY
629,dizzy,Miksula,,,none,DUPLICATE_KEY
630,sweat,Ding·ol,,,none,DUPLICATE_KEY
631,light (weight),Seng·a,,,none,DUPLICATE_KEY
632,soft,Nom·a,,,none,DUPLICATE_KEY
633,sharp,Mata,,,none,DUPLICATE_KEY
634,blunt,Bin·a,,,none,DUPLICATE_KEY
635,smooth,Rinoka,,,none,DUPLICATE_KEY
636,rough,Skaka,,,none,DUPLICATE_KEY
637,deep,Tu·a,,,none,DUPLICATE_KEY
638,shallow,Tu·ja,,,none,DUPLICATE_KEY
639,high,Chua,,,none,DUPLICATE_KEY
640,low,Ona,,,none,DUPLICATE_KEY
641,wide,Apala,,,none,DUPLICATE_KEY
642,narrow,Apchona,,,none,DUPLICATE_KEY
643,dirty,Mitchia,,,none,DUPLICATE_KEY
644,expensive,Dam·raka,,,none,DUPLICATE_KEY
645,cheap,Dam·nom·a,,,none,DUPLICATE_KEY
646,i,Anga,,,none,DUPLICATE_KEY
647,me,Angko,,,none,DUPLICATE_KEY
648,you (singular),Na·a,,,none,DUPLICATE_KEY
649,you (object),Nang·na / Nang·ko,,,none,DUPLICATE_KEY
650,he / she,Ua,,,none,DUPLICATE_KEY
651,him / her,Una,,,none,DUPLICATE_KEY
652,We (excl.),Chinga,,,none,DUPLICATE_KEY
653,We (incl.),An·ching,,,none,DUPLICATE_KEY
654,Us,Chingna,,,none,DUPLICATE_KEY
655,they,Uamang,,,none,DUPLICATE_KEY
656,them,Uamangna,,,none,DUPLICATE_KEY
657,my / mine,Angni,,,none,DUPLICATE_KEY
658,your / yours,Nang·ni,,,none,DUPLICATE_KEY
659,his / her / hers,Uni,,,none,DUPLICATE_KEY
660,our / ours,Chingni / An·chingni,,,none,DUPLICATE_KEY
661,their / theirs,Uamangni,,,none,DUPLICATE_KEY
662,whose?,Sani?,,,none,DUPLICATE_KEY
663,someone's,Saniba,,,none,DUPLICATE_KEY
664,everyone's,Pilakni,,,none,DUPLICATE_KEY
665,this,Ia,,,none,DUPLICATE_KEY
666,that,Ua,,,none,DUPLICATE_KEY
667,these,Iamang,,,none,DUPLICATE_KEY
668,those,Uamang,,,none,DUPLICATE_KEY
669,here,Iano,,,none,DUPLICATE_KEY
670,there,Uano,,,none,DUPLICATE_KEY
671,myself,Anga an·tang,,,none,DUPLICATE_KEY
672,yourself,Na·a an·tang,,,none,DUPLICATE_KEY
673,himself / herself,Ua an·tang,,,none,DUPLICATE_KEY
674,someone,Saksa,,,none,DUPLICATE_KEY
675,no one,Darangba·ong·ja,,,none,DUPLICATE_KEY
676,everyone,Sakanti,,,none,DUPLICATE_KEY
677,each,Sakprak,,,none,DUPLICATE_KEY
678,other,Gipin,,,none,DUPLICATE_KEY
679,money,Tangka,,,none,DUPLICATE_KEY
680,price,Dam,,,none,DUPLICATE_KEY
681,to buy,Brea,,,none,DUPLICATE_KEY
682,to sell,Pala,,,none,DUPLICATE_KEY
683,coin,Tangka·bisil,,,none,DUPLICATE_KEY
684,scale,Tochakani,,,none,DUPLICATE_KEY
685,fresh,Gital,,,none,DUPLICATE_KEY
686,stale,Gitcham,,,none,DUPLICATE_KEY
687,discount,Dam·komiatani,,,none,DUPLICATE_KEY
688,customer,Bregipa,,,none,DUPLICATE_KEY
689,how much is this?,Baita?,,,none,DUPLICATE_KEY
690,reduce the price,Dam·ko on·tisa komiatbo.,,,none,DUPLICATE_KEY
691,i want to buy this,Anga iako brena ska.,,,none,DUPLICATE_KEY
692,do you have...?,Nang·o ... dongama?,,,none,DUPLICATE_KEY
693,it is too expensive,Ia dam rakduga.,,,none,DUPLICATE_KEY
694,give me one kilo,Angna kilo·sa on·bo.,,,none,DUPLICATE_KEY
695,hello,Salam / Namengama,,,none,DUPLICATE_KEY
696,excuse me,Angko kema·watbo.,,,none,DUPLICATE_KEY
697,sorry,Kema·bi·a.,,,none,DUPLICATE_KEY
698,good afternoon,Salnam.,,,none,DUPLICATE_KEY
699,good evening,Attamnam.,,,none,DUPLICATE_KEY
700,goodbye,Re·ang·na / Nam·en·dongbo.,,,none,DUPLICATE_KEY
701,see you again,Pil·tai·grongna,,,none,DUPLICATE_KEY
702,welcome,Rimchaksoa,,,none,DUPLICATE_KEY
703,come in,Ning·chi re·babo.,,,none,DUPLICATE_KEY
704,sit down,Asongbo.,,,none,DUPLICATE_KEY
705,eat well,Name cha·bo.,,,none,DUPLICATE_KEY
706,where are you from?,Na·a bano·ni?,,,none,DUPLICATE_KEY
707,i am from...,Anga ...·ni.,,,none,DUPLICATE_KEY
708,clock / watch,Guri,,,none,DUPLICATE_KEY
709,hour,Konta,,,none,DUPLICATE_KEY
710,afternoon,Sal·aksol,,,none,DUPLICATE_KEY
711,midnight,Wal·jatchi,,,none,DUPLICATE_KEY
712,summer,Ding·kari,,,none,DUPLICATE_KEY
713,winter,Sin·kari,,,none,DUPLICATE_KEY
714,rainy season,Mikkari,,,none,DUPLICATE_KEY
715,if,Ode / ·ode,,,none,DUPLICATE_KEY
716,so / therefore,Uni gimin,,,none,DUPLICATE_KEY
717,with,Baksa,,,none,DUPLICATE_KEY
718,for,Gimin / ·na,,,none,DUPLICATE_KEY
719,from,·oni,,,none,DUPLICATE_KEY
720,to,·na,,,none,DUPLICATE_KEY
721,in / at,·o,,,none,DUPLICATE_KEY
722,on,Kosak·o,,,none,DUPLICATE_KEY
723,under,Ka·ma·o,,,none,DUPLICATE_KEY
724,between,Jatchi·o,,,none,DUPLICATE_KEY
725,only,·mangmang / ·san,,,none,DUPLICATE_KEY
726,also,·ba,,,none,DUPLICATE_KEY
727,very,Be·en / Bakkan,,,none,DUPLICATE_KEY
728,again,Pil·tai,,,none,DUPLICATE_KEY
729,wait,Damo/Sengbo,,,none,DUPLICATE_KEY
730,quick / hurry,Tarkbo,,,none,DUPLICATE_KEY
731,look,Ni·bo,,,none,DUPLICATE_KEY
732,tell me,Angna agan·bo,,,none,DUPLICATE_KEY
733,i know,Anga uia.,,,none,DUPLICATE_KEY
734,no more,Dongja,,,none,DUPLICATE_KEY
735,it exists / it's there,Donga,,,none,DUPLICATE_KEY
736,i don't care,Anga Dal·e Ra·ja,,,none,DUPLICATE_KEY
737,Wait a moment,Damo / Gisep sengbo,,,none,DUPLICATE_KEY
738,no problem / never mind,Maming ba ong·ja,,,none,DUPLICATE_KEY
739,i understand,Anga uia,,,none,DUPLICATE_KEY
740,i don't understand,Anga uija,,,none,DUPLICATE_KEY
741,say it again,Piltai aganbo,,,none,DUPLICATE_KEY
742,speak slowly,Ka·sine aganbo,,,none,DUPLICATE_KEY
743,what did you say?,Na·a maiko agana?,,,none,DUPLICATE_KEY
744,Is that so?,Inde·a?,,,none,DUPLICATE_KEY
745,really?,Bebema?,,,none,DUPLICATE_KEY
746,of course!,"Oe, bebe!",,,none,DUPLICATE_KEY
747,Let's eat,Hai cha·ha,,,none,DUPLICATE_KEY
748,Let's go,Hai re·naha,,,none,DUPLICATE_KEY
749,let's sleep,Hai tusina,,,none,DUPLICATE_KEY
750,hurry up!,Tarkbo!,,,none,DUPLICATE_KEY
751,Come quick!,Tarake re·babo!,,,none,DUPLICATE_KEY
752,be careful!,Chimsakbo!,,,none,DUPLICATE_KEY
753,come here!,Ianona re·babo!,,,none,DUPLICATE_KEY
754,go away!,Re·angbo!,,,none,DUPLICATE_KEY
755,enough!,Chu·onga!,,,none,DUPLICATE_KEY
756,not now,Da·o ong·ja,,,none,DUPLICATE_KEY
757,maybe,Ong·naba donga,,,none,DUPLICATE_KEY
758,i forgot,Anga guala,,,none,DUPLICATE_KEY
759,i remember,Anga gisik ra·a,,,none,DUPLICATE_KEY
760,what time is it?,Baita baji?,,,none,DUPLICATE_KEY
761,i am busy,Anga kam·gnanga,,,none,DUPLICATE_KEY
762,i am not busy,Anga kam·gnang·ja,,,none,DUPLICATE_KEY
763,i am coming,Anga re·baenga,,,none,DUPLICATE_KEY
764,i am going,Anga re·angenga,,,none,DUPLICATE_KEY
765,help me,Angko dakchakbo,,,none,DUPLICATE_KEY
766,thank you very much,Mittela dakpile,,,none,DUPLICATE_KEY
767,i am happy,Anga kusionga,,,none,DUPLICATE_KEY
768,i am sad,Anga dukonga,,,none,DUPLICATE_KEY
769,i am angry,Anga ka·o nanga,,,none,DUPLICATE_KEY
770,i am scared,Anga kena,,,none,DUPLICATE_KEY
771,i am tired,Anga neng·a,,,none,DUPLICATE_KEY
772,i miss you,Anga nang·na simbraa,,,none,DUPLICATE_KEY
773,i am worried,Anga jajrenja,,,none,DUPLICATE_KEY
774,i feel lonely,Anga saksan gisik·o nanga,,,none,DUPLICATE_KEY
775,don't be sad,Duk ong·ja,,,none,DUPLICATE_KEY
776,don't be afraid,Kennabe,,,none,DUPLICATE_KEY
777,be patient,Chakchikbo,,,none,DUPLICATE_KEY
778,be brave,Ka·dongbo,,,none,DUPLICATE_KEY
779,i am ashamed,Anga kracha·a,,,none,DUPLICATE_KEY
780,i am jealous,Anga mikbua,,,none,DUPLICATE_KEY
781,i forgive you,Anga nang·ko kema ka·ra,,,none,DUPLICATE_KEY
782,i am grateful,Anga mittela nanga,,,none,DUPLICATE_KEY
783,i trust you,Nang·ko bebe ra·a,,,none,DUPLICATE_KEY
784,i am surprised,Anga jagok·a,,,none,DUPLICATE_KEY
785,i am satisfied,Anga chu·ongnika,,,none,DUPLICATE_KEY
786,Drive,Sala,,,none,DUPLICATE_KEY
787,Pull,Sala,,,none,DUPLICATE_KEY
788,Swim,Jroa,,,none,DUPLICATE_KEY
789,Climb,Maldoa / Gadoa,,,none,DUPLICATE_KEY
790,jump,Bildoa,,,none,DUPLICATE_KEY
791,crawl,Malama,,,none,DUPLICATE_KEY
792,roll,Romroma,,,none,DUPLICATE_KEY
793,Roam / Wander,Rorama / Roama,,,none,DUPLICATE_KEY
794,shake,Moa,,,none,DUPLICATE_KEY
795,move (something),De·jita,,,none,DUPLICATE_KEY
796,Lock,Teka,,,none,DUPLICATE_KEY
797,Shoot,Goa,,,none,DUPLICATE_KEY
798,Look / See / Watch,Nia,,,none,DUPLICATE_KEY
799,Stare,Nitata,,,none,DUPLICATE_KEY
800,show,Mesoka,,,none,DUPLICATE_KEY
801,smell,Gingsika,,,none,DUPLICATE_KEY
802,spread,Barama,,,none,DUPLICATE_KEY
803,Pour,Rua,,,none,DUPLICATE_KEY
804,Apply,Nonga,,,none,DUPLICATE_KEY
805,Pluck,Aka,,,none,DUPLICATE_KEY
806,turn (page/sheet),Badala,,,none,DUPLICATE_KEY
807,fry,Jo·a,,,none,DUPLICATE_KEY
808,boil,Rita,,,none,DUPLICATE_KEY
809,bake / roast,Ang·a,,,none,DUPLICATE_KEY
810,stir,Mo·ila,,,none,DUPLICATE_KEY
811,taste,Nong·mia,,,none,DUPLICATE_KEY
812,peel,Brika,,,none,DUPLICATE_KEY
813,chop,Rata,,,none,DUPLICATE_KEY
814,grind,Supneka,,,none,DUPLICATE_KEY
815,add salt,Kari on·bo,,,none,DUPLICATE_KEY
816,serve food,Mi Onbo,,,none,DUPLICATE_KEY
817,eat together,Baksa cha·ha,,,none,DUPLICATE_KEY
818,think,Gisik·o nanga,,,none,DUPLICATE_KEY
819,know,Uia,,,none,DUPLICATE_KEY
820,forget,Guala,,,none,DUPLICATE_KEY
821,remember,Ku·rachaka,,,none,DUPLICATE_KEY
822,decide,Tik ka·a,,,none,DUPLICATE_KEY
823,agree,Ka·racha,,,none,DUPLICATE_KEY
824,disagree,Ka·rach·ong·ja,,,none,DUPLICATE_KEY
825,promise,Ka·ra chaka,,,none,DUPLICATE_KEY
826,tell the truth,Bebeko aganbo,,,none,DUPLICATE_KEY
827,ask,Sing·a,,,none,DUPLICATE_KEY
828,read,Pora,,,none,DUPLICATE_KEY
829,write,Sea,,,none,DUPLICATE_KEY
830,count,Chanbo,,,none,DUPLICATE_KEY
831,learn,Sikia,,,none,DUPLICATE_KEY
832,teach,Sikie on·a,,,none,DUPLICATE_KEY
833,Traditional festival,Wangala,,,none,DUPLICATE_KEY
834,traditional dance,Do·krua,,,none,DUPLICATE_KEY
835,traditional drum,Dama,,,none,DUPLICATE_KEY
836,traditional flute,Rongsi,,,none,DUPLICATE_KEY
837,Clan / Lineage,Mahari,,,none,DUPLICATE_KEY
838,Ancestral property,A·chik daka,,,none,DUPLICATE_KEY
839,Village headman,Nokma,,,none,DUPLICATE_KEY
840,traditional house,A·chik nok,,,none,DUPLICATE_KEY
841,Jhumming (slash & burn),A·ba daka,,,none,DUPLICATE_KEY
842,sacred grove,Kosi,,,none,DUPLICATE_KEY
843,traditional rice beer,Minil Bitchi,,,none,DUPLICATE_KEY
844,weaving,Do·rua,,,none,DUPLICATE_KEY
845,dakmanda (women's wrap),Dakmanda,,,none,DUPLICATE_KEY
846,nokpante (bachelor house),Nokpante,,,none,DUPLICATE_KEY
847,Ancestor worship,Songsarek,,,none,DUPLICATE_KEY
848,Don't judge by appearance,Mikrangni bimung gri,,,none,DUPLICATE_KEY
849,United we stand,"Baksa nangchim·a, saksan sia",,,none,DUPLICATE_KEY
850,"work hard now, rest later","Skang daka, ja·mano nengbo",,,none,DUPLICATE_KEY
851,"speak less, do more","Agana gri, daka bang·a",,,none,DUPLICATE_KEY
852,a good person is known by deeds,Nama mande·ra ua kam·o uia,,,none,DUPLICATE_KEY
853,Don't waste food,Mi gual·ata·bo ong·ja,,,none,DUPLICATE_KEY
854,"The forest gives, the forest takes","Buring on·a, buring ra·a",,,none,DUPLICATE_KEY
855,truth always comes out,Bebe·ra inde·a piltai,,,none,DUPLICATE_KEY
856,a little is better than nothing,"On·titi nama, bangbang·bata",,,none,DUPLICATE_KEY
857,Wow! / Amazing!,Aio!,,,none,DUPLICATE_KEY
858,Yikes! / Oh no!,Himanga!,,,none,DUPLICATE_KEY
859,Hey! (calling someone),Ei! / O!,,,none,DUPLICATE_KEY
860,What's up?,Maiko nanga?,,,none,DUPLICATE_KEY
861,no way! / impossible!,Ong·ja inde·ba!,,,none,DUPLICATE_KEY
862,whatever / i don't care,Jeba Onj·china / Anga Dal·e Ra·ja,,,none,DUPLICATE_KEY
863,stop it,Dontonjbo,,,none,DUPLICATE_KEY
864,cool / awesome,Nito / Nita·gipa,,,none,DUPLICATE_KEY
865,Annoying,Jala·gipa,,,none,DUPLICATE_KEY
866,let's hang out,Hai roromna,,,none,DUPLICATE_KEY
867,i'm broke,Anga tangka donja,,,none,DUPLICATE_KEY
868,he/she is lying,Ua tolenga,,,none,DUPLICATE_KEY
869,mind your own business,Nangni kamko dakbo,,,none,DUPLICATE_KEY
870,i'm hungry (casual),Anga okkrinenga,,,none,DUPLICATE_KEY
871,just joking,Anga kalake roega,,,none,DUPLICATE_KEY
872,chill out / relax,Nom·a bo,,,none,DUPLICATE_KEY
873,Let's go already!,Re·naha ba!,,,none,DUPLICATE_KEY
874,kind / gentle,Nama·gipa,,,none,DUPLICATE_KEY
875,brave,Ka·rakani·gipa,,,none,DUPLICATE_KEY
876,clever,Seng·a·gipa,,,none,DUPLICATE_KEY
877,foolish,Bangbang·gisik,,,none,DUPLICATE_KEY
878,honest,Bebe·agani·gipa,,,none,DUPLICATE_KEY
879,dishonest,Tol·a·agani·gipa,,,none,DUPLICATE_KEY
880,hardworking,Dak·rakgipa,,,none,DUPLICATE_KEY
881,lazy,Bilgri·gipa,,,none,DUPLICATE_KEY
882,generous,On·a·nakgipa,,,none,DUPLICATE_KEY
883,greedy,Gisika·dakgipa,,,none,DUPLICATE_KEY
884,proud / arrogant,Gaora·gipa,,,none,DUPLICATE_KEY
885,humble,Chon·a·gisik,,,none,DUPLICATE_KEY
886,shy,Kracha·gipa,,,none,DUPLICATE_KEY
887,confident,Ka·raka·gisik,,,none,DUPLICATE_KEY
888,talkative,Bang·a agani·gipa,,,none,DUPLICATE_KEY
889,quiet,Agana·ja·gipa,,,none,DUPLICATE_KEY
890,funny,Ka·ding·o on·a·gipa,,,none,DUPLICATE_KEY
891,stubborn,An·tang·ra·gipa,,,none,DUPLICATE_KEY
892,obedient,Knachika·gipa,,,none,DUPLICATE_KEY
893,dog bark,Sing·a,,,none,DUPLICATE_KEY
894,cat meow,Miau·miau,,,none,DUPLICATE_KEY
895,cow moo,Ma·ma,,,none,DUPLICATE_KEY
896,rooster crow,Ko·ko·rika,,,none,DUPLICATE_KEY
897,frog croak,Beng·beng,,,none,DUPLICATE_KEY
898,bird chirp,Chi·chi,,,none,DUPLICATE_KEY
899,snake hiss,Chiss·chiss,,,none,DUPLICATE_KEY
900,bee buzz,Guum·guum,,,none,DUPLICATE_KEY
901,tiger roar,Randinga,,,none,DUPLICATE_KEY
902,nod (yes),Skola·o,,,none,DUPLICATE_KEY
903,shake head (no),Sko·moa,,,none,DUPLICATE_KEY
904,wave hand,Jak·bildoa,,,none,DUPLICATE_KEY
905,point finger,Jak·chip·a,,,none,DUPLICATE_KEY
906,clap,Jak·taka,,,none,DUPLICATE_KEY
907,bow,Sko·ka·mama,,,none,DUPLICATE_KEY
908,hug,Jak·kadepa,,,none,DUPLICATE_KEY
909,wink,Mik·chip·a,,,none,DUPLICATE_KEY
910,smile,Ka·ding·mikseng·a,,,none,DUPLICATE_KEY
911,sneeze,Hatchia,,,none,DUPLICATE_KEY
912,yawn,Gu·ua,,,none,DUPLICATE_KEY
913,whistle,Hu·a,,,none,DUPLICATE_KEY
914,open your book,Ki·tapko oa·bo,,,none,DUPLICATE_KEY
915,close your book,Ki·tapko chip·a·bo,,,none,DUPLICATE_KEY
916,listen carefully,Chakchik knachik·bo,,,none,DUPLICATE_KEY
917,raise your hand,Jakko bil·bo,,,none,DUPLICATE_KEY
918,answer the question,Sing·ani·ko aganchaka·bo,,,none,DUPLICATE_KEY
919,i have a question,Angna sing·ani dong·a,,,none,DUPLICATE_KEY
920,class is over,Klas chu·a,,,none,DUPLICATE_KEY
921,homework,Nok·o dak·porani,,,none,DUPLICATE_KEY
922,study hard,Chakchik pora·bo,,,none,DUPLICATE_KEY
923,congratulations!,Ka·soa!,,,none,DUPLICATE_KEY
924,happy birthday!,Bilsi·gital kusi!,,,none,DUPLICATE_KEY
925,get well soon,Mangmang an·sengpibo,,,none,DUPLICATE_KEY
926,i will pray for you,Nang·na anga bi·engena,,,none,DUPLICATE_KEY
927,god bless you,Isol nang·na pattia·bo,,,none,DUPLICATE_KEY
928,rest in peace,Tom·toma·o tusibo,,,none,DUPLICATE_KEY
929,you did well,Na·a nama dak·a,,,none,DUPLICATE_KEY
930,don't give up,Kimia·bo ong·ja,,,none,DUPLICATE_KEY
931,i believe in you,Anga nang·na bebe ra·a,,,none,DUPLICATE_KEY
932,i miss my family,Angni nokdang·na simbraa,,,none,DUPLICATE_KEY
933,come (command),Reba,,,none,DUPLICATE_KEY
934,came (past),Reba·aha,,,none,DUPLICATE_KEY
935,will come (future),Reangen,,,none,DUPLICATE_KEY
936,he came by bus yesterday,Bia bus o raba·a mijalo,,,none,DUPLICATE_KEY
937,why did you come?,Na·a maina reba·a?,,,none,DUPLICATE_KEY
938,how did you come?,Na·a maidake reba·a?,,,none,DUPLICATE_KEY
939,will you come with me?,Na·ara ang·ming rebagenma?,,,none,DUPLICATE_KEY
940,i shall come with you.,Ang·a nangming reangen.,,,none,DUPLICATE_KEY
941,he will come.,Bia rebagen.,,,none,DUPLICATE_KEY
942,go (command),Reangbo,,,none,DUPLICATE_KEY
943,he had gone.,Bia reang·aha.,,,none,DUPLICATE_KEY
944,he will go.,Bia reangen.,,,none,DUPLICATE_KEY
945,they went to the mosque.,Bisong olakiramchi re·anga.,,,none,DUPLICATE_KEY
946,eat (command),Chabo,,,none,DUPLICATE_KEY
947,he is eating an apple.,Bia apple cha·enga.,,,none,DUPLICATE_KEY
948,he ate an apple.,Bia apple cha·aha.,,,none,DUPLICATE_KEY
949,he has eaten.,Bia chamanjok.,,,none,DUPLICATE_KEY
950,he had eaten.,Bia chaman·aha.,,,none,DUPLICATE_KEY
951,he will eat.,Bia chagen.,,,none,DUPLICATE_KEY
952,did you have lunch?,Na·a mi chajokma?,,,none,DUPLICATE_KEY
953,open (command),Khulibo,,,none,DUPLICATE_KEY
954,opened (past),Khulia·a,,,none,DUPLICATE_KEY
