index,english,garo,category,notes,verification_tag,flags
346,Disagree,gong·ge·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
350,Dizzy,Miksula,uncategorized,VERIFIED/HIGH v:mik-git-il-a / mik-mak-a,VERIFIED/HIGH,DUPLICATE_KEY
351,Dizzy,mik·git·il·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
352,Dizzy,mik·mak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
357,Do you know me?,Na·a angko ma·siama?,phrases,AMBIGUOUS/MEDIUM v:Na·a angko ma·siama / u·iama? / Na·a angko u·iama?,none,DUPLICATE_KEY
358,Do you know me?,Na·a angko ma·siama,phrases,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
359,Do you know me?,u·iama?,phrases,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
360,Do you know me?,Na·a angko u·iama?,phrases,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
363,Do you use WhatsApp?,Na·a whatsapp jakkalama?,phrases,AMBIGUOUS/MEDIUM v:Na·a whatsapp jakkalna?,none,DUPLICATE_KEY
364,Do you use WhatsApp?,Na·a whatsapp jakkalna?,phrases,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
366,Dog,Achak,animals,VERIFIED/HIGH v:a-chak,VERIFIED/HIGH,DUPLICATE_KEY
367,Dog,a·chak,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
374,Door,Do·ga,uncategorized,VERIFIED/HIGH v:do˙-ga,VERIFIED/HIGH,DUPLICATE_KEY
375,Door,do˙·ga,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
377,Down,Ka·ma,uncategorized,VERIFIED/HIGH v:kim-il,VERIFIED/HIGH,DUPLICATE_KEY
378,Down,kim·il,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
379,Dream,Jumang,uncategorized,VERIFIED/HIGH v:ja-din-a / ju-mang,VERIFIED/HIGH,DUPLICATE_KEY
380,Dream,ja·din·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
381,Dream,ju·mang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
382,Drink,Ringa,food,VERIFIED/HIGH v:ring-a,VERIFIED/HIGH,DUPLICATE_KEY
383,Drink,ring·a,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
389,Dry,Ran·a,food,VERIFIED/HIGH v:ram-a / ran˙-a,VERIFIED/HIGH,DUPLICATE_KEY
390,Dry,ram·a,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
391,Dry,ran˙·a,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
393,Duck,Do·gep,animals,VERIFIED/HIGH v:do˙-gep / do˙-ja-rak / ga-gak,VERIFIED/HIGH,DUPLICATE_KEY
394,Duck,do˙·gep,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
395,Duck,do˙·ja·rak,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
396,Duck,ga·gak,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
397,Eagle,Do·reng,animals,VERIFIED/HIGH v:ku-ru-ak,VERIFIED/HIGH,DUPLICATE_KEY
398,Eagle,ku·ru·ak,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
399,Ear,Nachil,health,VERIFIED/HIGH v:na-chil,VERIFIED/HIGH,DUPLICATE_KEY
400,Ear,na·chil,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
401,Early,Seng·gnang,uncategorized,VERIFIED/HIGH v:Bakkan / Pring-seng,VERIFIED/HIGH,DUPLICATE_KEY
402,Early,Bakkan,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
403,Early,Pring·seng,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
407,Earthquake,Banggria,uncategorized,UNVERIFIED/MEDIUM v:A·a-moa,UNVERIFIED,DUPLICATE_KEY
408,Earthquake,A·a·moa,uncategorized,variant/UNVERIFIED/MEDIUM,UNVERIFIED,DUPLICATE_KEY
409,East,Salaram,travel,VERIFIED/HIGH v:pup / sal-a-ram,VERIFIED/HIGH,DUPLICATE_KEY
410,East,pup,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
411,East,sal·a·ram,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
412,Eat,Cha·a,food,VERIFIED/HIGH v:cha˙-a,VERIFIED/HIGH,DUPLICATE_KEY
413,Eat,cha˙·a,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
417,Echo,Gam·chak,uncategorized,AMBIGUOUS/MEDIUM v:Rong·kuchak / Rong·sang,none,DUPLICATE_KEY
418,Echo,Rong·kuchak,uncategorized,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
419,Echo,Rong·sang,uncategorized,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
422,Egg,Do·chi,food,VERIFIED/HIGH v:do˙-bit-chi,VERIFIED/HIGH,DUPLICATE_KEY
423,Egg,do˙·bit·chi,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
432,Elephant,Mong,animals,VERIFIED/HIGH v:ha-ti / mong-ma,VERIFIED/HIGH,DUPLICATE_KEY
433,Elephant,ha·ti,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
434,Elephant,mong·ma,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
436,Empty,Bangbang,uncategorized,VERIFIED/HIGH v:bang-bang / chi-chang-chang / jak-ra-ra,VERIFIED/HIGH,DUPLICATE_KEY
437,Empty,bang·bang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
438,Empty,chi·chang·chang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
439,Empty,jak·ra·ra,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
440,Enemy,Bobil,uncategorized,VERIFIED/HIGH v:bo-bil,VERIFIED/HIGH,DUPLICATE_KEY
441,Enemy,bo·bil,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
442,Enough,Chu·onga,uncategorized,VERIFIED/HIGH v:chu˙-ong-a / gip-a / hem-hem,VERIFIED/HIGH,DUPLICATE_KEY
443,Enough,chu˙·ong·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
444,Enough,gip·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
445,Enough,hem·hem,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
446,Evening,Attam,uncategorized,VERIFIED/HIGH v:an˙-tam,VERIFIED/HIGH,DUPLICATE_KEY
447,Evening,an˙·tam,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
449,Expensive,Dam·raka,uncategorized,VERIFIED/HIGH v:rak-a,VERIFIED/HIGH,DUPLICATE_KEY
450,Expensive,rak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
451,Eye,Mikron,health,VERIFIED/HIGH v:mik-on,VERIFIED/HIGH,DUPLICATE_KEY
452,Eye,mik·on,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
456,Far,Chel·a,travel,VERIFIED/HIGH v:chel˙-a,VERIFIED/HIGH,DUPLICATE_KEY
457,Far,chel˙·a,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
459,Fast,Ta·rak·a,uncategorized,VERIFIED/HIGH v:Ta·raka / bing˙-si-bing˙-si / jak-rak-a,VERIFIED/HIGH,DUPLICATE_KEY
460,Fast,Ta·raka,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
461,Fast,bing˙·si·bing˙·si,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
462,Fast,jak·rak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
463,Father,Pa / Apa,family,VERIFIED/HIGH v:a-pa / ba-ba / pa-a,VERIFIED/HIGH,DUPLICATE_KEY
464,Father,a·pa,family,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
465,Father,ba·ba,family,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
466,Father,pa·a,family,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
469,Feather,Kimil,uncategorized,VERIFIED/HIGH v:grang,VERIFIED/HIGH,DUPLICATE_KEY
470,Feather,grang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
471,Fever,Sin··ding··a,health,VERIFIED/HIGH v:ding˙-du-a / han˙-ding-a / jom-a,VERIFIED/HIGH,DOUBLE_RAKA|DUPLICATE_KEY
472,Fever,ding˙·du·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
473,Fever,han˙·ding·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
474,Fever,jom·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
479,Fight,Dakgrikani,uncategorized,VERIFIED/HIGH v:dak-grik-a / ding-a / dok-grik-a,VERIFIED/HIGH,DUPLICATE_KEY
480,Fight,dak·grik·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
481,Fight,ding·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
482,Fight,dok·grik·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
483,Fire,Wa·al,uncategorized,VERIFIED/HIGH v:a-gal / wal˙-,VERIFIED/HIGH,DUPLICATE_KEY
484,Fire,a·gal,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
485,Fire,wal˙·,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
486,Firewood,Am·bol,uncategorized,VERIFIED/HIGH v:ha˙-bol,VERIFIED/HIGH,DUPLICATE_KEY
487,Firewood,ha˙·bol,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
490,Fish,Na·tok,food,VERIFIED/HIGH v:na˙-tok,VERIFIED/HIGH,DUPLICATE_KEY
491,Fish,na˙·tok,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
494,Flood,Mikka·brimba,uncategorized,VERIFIED/HIGH v:du-a / rip-a,VERIFIED/HIGH,DUPLICATE_KEY
495,Flood,du·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
496,Flood,rip·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
498,Fly,Tampi,uncategorized,VERIFIED/HIGH v:bil-a / tam-pi / til˙-a,VERIFIED/HIGH,DUPLICATE_KEY
499,Fly,bil·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
500,Fly,tam·pi,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
501,Fly,til˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
505,Forest,Buring,travel,VERIFIED/HIGH v:bring,VERIFIED/HIGH,DUPLICATE_KEY
506,Forest,bring,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
507,Forget,Guala,uncategorized,VERIFIED/HIGH v:gu-al-a,VERIFIED/HIGH,DUPLICATE_KEY
508,Forget,gu·al·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
515,Friend,Ripsak / Ripeng,uncategorized,VERIFIED/HIGH v:Ripeng / ba-ju / bi-sa,VERIFIED/HIGH,DUPLICATE_KEY
516,Friend,Ripeng,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
517,Friend,ba·ju,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
518,Friend,bi·sa,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
519,Frog,Beng·blok,animals,VERIFIED/HIGH v:beng,VERIFIED/HIGH,DUPLICATE_KEY
520,Frog,beng,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
522,Front,Mikkang,uncategorized,VERIFIED/HIGH v:ka˙-bak / mik-kang / mik-kang-o,VERIFIED/HIGH,DUPLICATE_KEY
523,Front,ka˙·bak,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
524,Front,mik·kang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
525,Front,mik·kang·o,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
526,Fry,Jo·a,uncategorized,VERIFIED/HIGH v:jo˙-a,VERIFIED/HIGH,DUPLICATE_KEY
527,Fry,jo˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
529,Full,Gapa,uncategorized,VERIFIED/HIGH v:gap-a,VERIFIED/HIGH,DUPLICATE_KEY
530,Full,gap·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
532,Garlic,Rasin·gipok,food,VERIFIED/HIGH v:na-sin-do˙-ki / ro-sun gip-bok,VERIFIED/HIGH,DUPLICATE_KEY
533,Garlic,na·sin·do˙·ki,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
534,Garlic,ro·sun gip·bok,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
536,Generous,On·a·nakgipa,uncategorized,VERIFIED/HIGH v:al-nam-a,VERIFIED/HIGH,DUPLICATE_KEY
537,Generous,al·nam·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
539,Ghost,Me·mang,uncategorized,VERIFIED/HIGH v:me˙-mang,VERIFIED/HIGH,DUPLICATE_KEY
540,Ghost,me˙·mang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
541,Ginger,Re·ching,food,VERIFIED/HIGH v:e˙-ching,VERIFIED/HIGH,DUPLICATE_KEY
542,Ginger,e˙·ching,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
543,Girl,Me·tra,uncategorized,VERIFIED/HIGH v:ko-ki,VERIFIED/HIGH,DUPLICATE_KEY
544,Girl,ko·ki,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
545,Give,On·a,uncategorized,VERIFIED/HIGH v:ron˙-a,VERIFIED/HIGH,DUPLICATE_KEY
546,Give,ron˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
548,Glass,Glass,uncategorized,VERIFIED/HIGH v:gil-as,VERIFIED/HIGH,DUPLICATE_KEY
549,Glass,gil·as,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
550,Go,Re·ang·a,uncategorized,VERIFIED/HIGH v:i˙-a / i˙-ang-a / re˙-a,VERIFIED/HIGH,DUPLICATE_KEY
551,Go,i˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
552,Go,i˙·ang·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
553,Go,re˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
557,Goat,Do·bok,animals,VERIFIED/HIGH v:do˙-mok,VERIFIED/HIGH,DUPLICATE_KEY
558,Goat,do˙·mok,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
559,God,Isol,church,VERIFIED/HIGH v:dok-gip-a / i-sol,VERIFIED/HIGH,DUPLICATE_KEY
560,God,dok·gip·a,church,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
561,God,i·sol,church,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
563,Going,I·angonga,uncategorized,AMBIGUOUS/MEDIUM v:Re·angengjok,none,DUPLICATE_KEY
564,Going,Re·angengjok,uncategorized,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
565,Gold,Sona,uncategorized,VERIFIED/HIGH v:su-na,VERIFIED/HIGH,DUPLICATE_KEY
566,Gold,su·na,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
567,gong,Money and currency,uncategorized,VERIFIED/HIGH v:gon-ta / rang,VERIFIED/HIGH,DUPLICATE_KEY
568,gong,gon·ta,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
569,gong,rang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
570,Good,Nama,uncategorized,VERIFIED/HIGH v:nam-a,VERIFIED/HIGH,DUPLICATE_KEY
571,Good,nam·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
577,Grandfather,Aitchu,family,VERIFIED/HIGH v:at-chu,VERIFIED/HIGH,DUPLICATE_KEY
578,Grandfather,at·chu,family,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
579,Grandmother,Ambichang,family,VERIFIED/HIGH v:am-bi,VERIFIED/HIGH,DUPLICATE_KEY
580,Grandmother,am·bi,family,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
583,Greedy,Gisika·dakgipa,uncategorized,VERIFIED/HIGH v:mat-u-a / mik-bok-a / mik-ni-a,VERIFIED/HIGH,DUPLICATE_KEY
584,Greedy,mat·u·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
585,Greedy,mik·bok·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
586,Greedy,mik·ni·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
587,Green,Tangsek,uncategorized,VERIFIED/HIGH v:git-ting / tang-sik-a,VERIFIED/HIGH,DUPLICATE_KEY
588,Green,git·ting,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
589,Green,tang·sik·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
590,Grind,Supneka,uncategorized,VERIFIED/HIGH v:nong-a / pe˙-a,VERIFIED/HIGH,DUPLICATE_KEY
591,Grind,nong·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
592,Grind,pe˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
597,Half,Jatchi,numbers,VERIFIED/HIGH v:a-dra / bon˙-jang-chi-a / pak-sa,VERIFIED/HIGH,DUPLICATE_KEY
598,Half,a·dra,numbers,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
599,Half,bon˙·jang·chi·a,numbers,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
600,Half,pak·sa,numbers,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
601,Hammer,Martul,uncategorized,VERIFIED/HIGH v:ha-tur,VERIFIED/HIGH,DUPLICATE_KEY
602,Hammer,ha·tur,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
604,Happiness,Kusi,uncategorized,VERIFIED/HIGH v:ku-si,VERIFIED/HIGH,DUPLICATE_KEY
605,Happiness,ku·si,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
607,Hard,Raka,uncategorized,VERIFIED/HIGH v:Rak-a / rak-a,VERIFIED/HIGH,DUPLICATE_KEY
608,Hard,Rak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
610,Hat,Tupi,uncategorized,VERIFIED/HIGH v:to-pi,VERIFIED/HIGH,DUPLICATE_KEY
611,Hat,to·pi,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
619,Healthy,An·senga,health,VERIFIED/HIGH v:han cheng˙-a / han˙-sel-a / mang-rak-a,VERIFIED/HIGH,DUPLICATE_KEY
620,Healthy,han cheng˙·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
621,Healthy,han˙·sel·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
622,Healthy,mang·rak·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
623,Heart,Ka·tong,uncategorized,VERIFIED/HIGH v:ka˙-rong-ti / ka˙-tong,VERIFIED/HIGH,DUPLICATE_KEY
624,Heart,ka˙·rong·ti,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
625,Heart,ka˙·tong,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
626,Heaven,Salgi,church,VERIFIED/HIGH v:sal-gi,VERIFIED/HIGH,DUPLICATE_KEY
627,Heaven,sal·gi,church,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
632,Hen,Do·bit,animals,VERIFIED/HIGH v:do˙-bi-ma,VERIFIED/HIGH,DUPLICATE_KEY
633,Hen,do˙·bi·ma,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
635,High,Chua,uncategorized,VERIFIED/HIGH v:chu-a-a,VERIFIED/HIGH,DUPLICATE_KEY
636,High,chu·a·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
637,Hoe,Gitchima / kodal,uncategorized,VERIFIED/HIGH v:git-chi / ko-dal,VERIFIED/HIGH,DUPLICATE_KEY
638,Hoe,git·chi,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
639,Hoe,ko·dal,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
644,Hope,Ka·donga,uncategorized,VERIFIED/HIGH v:a-sa / ka˙-dong-a / mik-sok-a,VERIFIED/HIGH,DUPLICATE_KEY
645,Hope,a·sa,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
646,Hope,ka˙·dong·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
647,Hope,mik·sok·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
648,Horn,Grong,uncategorized,VERIFIED/HIGH v:a-du-ri / sing-ga,VERIFIED/HIGH,DUPLICATE_KEY
649,Horn,a·du·ri,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
650,Horn,sing·ga,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
651,Horse,Gure,animals,VERIFIED/HIGH v:go-ra,VERIFIED/HIGH,DUPLICATE_KEY
652,Horse,go·ra,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
659,Hug,Jak·kadepa,uncategorized,VERIFIED/HIGH v:gip-ak-a,VERIFIED/HIGH,DUPLICATE_KEY
660,Hug,gip·ak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
663,Hungry,Okkria,food,VERIFIED/HIGH v:ok-kri-a,VERIFIED/HIGH,DUPLICATE_KEY
664,Hungry,ok·kri·a,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
670,I am fine,Anga namenga.,phrases,VERIFIED/HIGH v:Ang·a namengava.,VERIFIED/HIGH,DUPLICATE_KEY
671,I am fine,Ang·a namengava.,phrases,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
713,Ink,Kali,uncategorized,VERIFIED/HIGH v:ka-li,VERIFIED/HIGH,DUPLICATE_KEY
714,Ink,ka·li,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
725,Itch,Ka·kita,uncategorized,VERIFIED/HIGH v:ka˙-kit-a / me-sak-a,VERIFIED/HIGH,DUPLICATE_KEY
726,Itch,ka˙·kit·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
727,Itch,me·sak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
728,Jackfruit,Te·brong,uncategorized,VERIFIED/HIGH v:te˙-brong,VERIFIED/HIGH,DUPLICATE_KEY
729,Jackfruit,te˙·brong,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
733,Joking,Ka·lakenga,uncategorized,AMBIGUOUS/MEDIUM v:Bal·ekonga,none,DUPLICATE_KEY
734,Joking,Bal·ekonga,uncategorized,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
735,Journey,Songreani,travel,VERIFIED/HIGH v:Songre,VERIFIED/HIGH,DUPLICATE_KEY
736,Journey,Songre,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
737,Jump,Bildoa,uncategorized,VERIFIED/HIGH v:cha-chrok-a / cha-sri-sra-a / chrok-a,VERIFIED/HIGH,DUPLICATE_KEY
738,Jump,cha·chrok·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
739,Jump,cha·sri·sra·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
740,Jump,chrok·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
742,Key,Chabi,uncategorized,VERIFIED/HIGH v:cha-bi,VERIFIED/HIGH,DUPLICATE_KEY
743,Key,cha·bi,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
746,King,Raja,uncategorized,"VERIFIED/HIGH v:Books, paper, leaves, flat / thin objects",VERIFIED/HIGH,DUPLICATE_KEY
747,King,"Books, paper, leaves, flat",uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
748,King,thin objects,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
749,Knife,Kettal,uncategorized,VERIFIED/HIGH v:chak-ku / chu-ri,VERIFIED/HIGH,DUPLICATE_KEY
750,Knife,chak·ku,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
751,Knife,chu·ri,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
753,Know,Uia,uncategorized,VERIFIED/HIGH v:hai˙-a,VERIFIED/HIGH,DUPLICATE_KEY
